company,year,metric,value,unit,source,source_detail,extraction_method,reliability,comparability,certainty,is_default,quality_flag,notes
Baoshan Iron & Steel,2017,emissions_mt_co2,49.29,Mt CO2,apa,"14 plants, UR=0.36, wEF=1.764",asset_level_model,0.5,0.95,0.77,True,,"APA: 27.9 Mt production from capacity_estimate, capacity=77.2 Mt"
Baoshan Iron & Steel,2018,production_mt,27.944,Mt,apa,"14 plants, UR=0.36, wEF=1.755",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Baoshan Iron & Steel,2018,emissions_mt_co2,49.044,Mt CO2,apa,"14 plants, UR=0.36, wEF=1.755",asset_level_model,0.5,0.95,0.77,True,,"APA: 27.9 Mt production from capacity_estimate, capacity=77.2 Mt"
Baoshan Iron & Steel,2019,production_mt,24.159,Mt,apa,"14 plants, UR=0.31, wEF=4.569",asset_level_model,0.4,0.95,0.73,True,,Production from gem_plant_level
Baoshan Iron & Steel,2019,emissions_mt_co2,110.393,Mt CO2,apa,"14 plants, UR=0.31, wEF=4.569",asset_level_model,0.5,0.95,0.77,True,,"APA: 24.2 Mt production from gem_plant_level, capacity=77.2 Mt"
Baoshan Iron & Steel,2020,production_mt,18.296,Mt,apa,"15 plants, UR=0.21, wEF=4.552",asset_level_model,0.45,0.95,0.75,True,,Production from gem_plant_level
Baoshan Iron & Steel,2020,emissions_mt_co2,83.29,Mt CO2,apa,"15 plants, UR=0.21, wEF=4.552",asset_level_model,0.55,0.95,0.79,True,,"APA: 18.3 Mt production from gem_plant_level, capacity=85.6 Mt"
Baoshan Iron & Steel,2021,production_mt,47.874,Mt,apa,"15 plants, UR=0.56, wEF=1.731",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
Baoshan Iron & Steel,2021,emissions_mt_co2,82.874,Mt CO2,apa,"15 plants, UR=0.56, wEF=1.731",asset_level_model,0.55,0.95,0.79,True,,"APA: 47.9 Mt production from bau_reported, capacity=85.6 Mt"
Baoshan Iron & Steel,2022,production_mt,50.964,Mt,apa,"15 plants, UR=0.60, wEF=1.722",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
Baoshan Iron & Steel,2022,emissions_mt_co2,87.783,Mt CO2,apa,"15 plants, UR=0.60, wEF=1.722",asset_level_model,0.55,0.95,0.79,True,,"APA: 51.0 Mt production from bau_reported, capacity=85.6 Mt"
BlueScope Steel,2014,production_mt,4.8,Mt,apa,"3 plants, UR=0.70, wEF=1.611",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
BlueScope Steel,2014,emissions_mt_co2,7.733,Mt CO2,apa,"3 plants, UR=0.70, wEF=1.611",asset_level_model,0.5,0.95,0.77,True,,"APA: 4.8 Mt production from curated_reports, capacity=6.9 Mt"
BlueScope Steel,2015,production_mt,5.0,Mt,apa,"3 plants, UR=0.72, wEF=1.605",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
BlueScope Steel,2015,emissions_mt_co2,8.024,Mt CO2,apa,"3 plants, UR=0.72, wEF=1.605",asset_level_model,0.5,0.95,0.77,True,,"APA: 5.0 Mt production from curated_reports, capacity=6.9 Mt"
BlueScope Steel,2016,production_mt,5.2,Mt,apa,"3 plants, UR=0.75, wEF=1.599",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
BlueScope Steel,2016,emissions_mt_co2,8.312,Mt CO2,apa,"3 plants, UR=0.75, wEF=1.599",asset_level_model,0.5,0.95,0.77,True,,"APA: 5.2 Mt production from curated_reports, capacity=6.9 Mt"
BlueScope Steel,2017,production_mt,5.3,Mt,apa,"3 plants, UR=0.77, wEF=1.592",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
BlueScope Steel,2017,emissions_mt_co2,8.439,Mt CO2,apa,"3 plants, UR=0.77, wEF=1.592",asset_level_model,0.5,0.95,0.77,True,,"APA: 5.3 Mt production from curated_reports, capacity=6.9 Mt"
BlueScope Steel,2018,production_mt,5.5,Mt,apa,"3 plants, UR=0.80, wEF=1.586",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
BlueScope Steel,2018,emissions_mt_co2,8.723,Mt CO2,apa,"3 plants, UR=0.80, wEF=1.586",asset_level_model,0.5,0.95,0.77,True,,"APA: 5.5 Mt production from curated_reports, capacity=6.9 Mt"
BlueScope Steel,2019,production_mt,5.4,Mt,apa,"3 plants, UR=0.78, wEF=1.580",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
BlueScope Steel,2019,emissions_mt_co2,8.531,Mt CO2,apa,"3 plants, UR=0.78, wEF=1.580",asset_level_model,0.5,0.95,0.77,True,,"APA: 5.4 Mt production from curated_reports, capacity=6.9 Mt"
BlueScope Steel,2020,production_mt,5.691,Mt,apa,"3 plants, UR=0.82, wEF=1.574",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
BlueScope Steel,2020,emissions_mt_co2,8.956,Mt CO2,apa,"3 plants, UR=0.82, wEF=1.574",asset_level_model,0.55,0.95,0.79,True,,"APA: 5.7 Mt production from bau_reported, capacity=6.9 Mt"
BlueScope Steel,2021,production_mt,6.004,Mt,apa,"3 plants, UR=0.87, wEF=1.568",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
BlueScope Steel,2021,emissions_mt_co2,9.412,Mt CO2,apa,"3 plants, UR=0.87, wEF=1.568",asset_level_model,0.55,0.95,0.8400000000000001,True,,"APA: 6.0 Mt production from bau_reported, capacity=6.9 Mt"
BlueScope Steel,2022,production_mt,5.978,Mt,apa,"3 plants, UR=0.87, wEF=1.477",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
BlueScope Steel,2022,emissions_mt_co2,8.83,Mt CO2,apa,"3 plants, UR=0.87, wEF=1.477",asset_level_model,0.55,0.95,0.79,True,,"APA: 6.0 Mt production from bau_reported, capacity=6.9 Mt"
BlueScope Steel,2023,production_mt,6.173,Mt,apa,"3 plants, UR=0.89, wEF=1.368",asset_level_model,0.5,0.95,0.77,True,,Production from bau_reported
BlueScope Steel,2023,emissions_mt_co2,8.446,Mt CO2,apa,"3 plants, UR=0.89, wEF=1.368",asset_level_model,0.6,0.95,0.8600000000000001,True,,"APA: 6.2 Mt production from bau_reported, capacity=6.9 Mt"
BlueScope Steel,2024,production_mt,5.5,Mt,apa,"3 plants, UR=0.80, wEF=1.608",asset_level_model,0.5,0.95,0.77,True,,Production from curated_reports
BlueScope Steel,2024,emissions_mt_co2,8.844,Mt CO2,apa,"3 plants, UR=0.80, wEF=1.608",asset_level_model,0.6,0.95,0.81,True,,"APA: 5.5 Mt production from curated_reports, capacity=6.9 Mt"
China Steel,2014,production_mt,15.4,Mt,apa,"3 plants, UR=0.65, wEF=2.338",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
China Steel,2014,emissions_mt_co2,36.007,Mt CO2,apa,"3 plants, UR=0.65, wEF=2.338",asset_level_model,0.5,0.95,0.77,True,,"APA: 15.4 Mt production from curated_reports, capacity=23.6 Mt"
China Steel,2015,production_mt,15.4,Mt,apa,"3 plants, UR=0.65, wEF=2.326",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
China Steel,2015,emissions_mt_co2,35.827,Mt CO2,apa,"3 plants, UR=0.65, wEF=2.326",asset_level_model,0.5,0.95,0.77,True,,"APA: 15.4 Mt production from curated_reports, capacity=23.6 Mt"
China Steel,2016,production_mt,15.1,Mt,apa,"3 plants, UR=0.64, wEF=2.315",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
China Steel,2016,emissions_mt_co2,34.953,Mt CO2,apa,"3 plants, UR=0.64, wEF=2.315",asset_level_model,0.5,0.95,0.77,True,,"APA: 15.1 Mt production from curated_reports, capacity=23.6 Mt"
China Steel,2017,production_mt,16.0,Mt,apa,"3 plants, UR=0.68, wEF=2.303",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
China Steel,2017,emissions_mt_co2,36.851,Mt CO2,apa,"3 plants, UR=0.68, wEF=2.303",asset_level_model,0.5,0.95,0.77,True,,"APA: 16.0 Mt production from curated_reports, capacity=23.6 Mt"
China Steel,2018,production_mt,16.3,Mt,apa,"3 plants, UR=0.69, wEF=2.292",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
China Steel,2018,emissions_mt_co2,37.354,Mt CO2,apa,"3 plants, UR=0.69, wEF=2.292",asset_level_model,0.5,0.95,0.77,True,,"APA: 16.3 Mt production from curated_reports, capacity=23.6 Mt"
China Steel,2019,production_mt,15.8,Mt,apa,"3 plants, UR=0.67, wEF=2.280",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
China Steel,2019,emissions_mt_co2,36.028,Mt CO2,apa,"3 plants, UR=0.67, wEF=2.280",asset_level_model,0.5,0.95,0.77,True,,"APA: 15.8 Mt production from curated_reports, capacity=23.6 Mt"
China Steel,2020,production_mt,14.11,Mt,apa,"3 plants, UR=0.60, wEF=2.269",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
China Steel,2020,emissions_mt_co2,32.013,Mt CO2,apa,"3 plants, UR=0.60, wEF=2.269",asset_level_model,0.55,0.95,0.79,True,,"APA: 14.1 Mt production from bau_reported, capacity=23.6 Mt"
China Steel,2021,production_mt,15.95,Mt,apa,"3 plants, UR=0.68, wEF=2.252",asset_level_model,0.45,0.95,0.75,True,,Production from bau_reported
China Steel,2021,emissions_mt_co2,35.916,Mt CO2,apa,"3 plants, UR=0.68, wEF=2.252",asset_level_model,0.55,0.95,0.79,True,,"APA: 15.9 Mt production from bau_reported, capacity=23.6 Mt"
China Steel,2022,production_mt,13.96,Mt,apa,"3 plants, UR=0.59, wEF=2.241",asset_level_model,0.45,0.95,0.8,True,,Production from bau_reported
China Steel,2022,emissions_mt_co2,31.278,Mt CO2,apa,"3 plants, UR=0.59, wEF=2.241",asset_level_model,0.55,0.95,0.79,True,,"APA: 14.0 Mt production from bau_reported, capacity=23.6 Mt"
China Steel,2023,production_mt,12.58,Mt,apa,"3 plants, UR=0.53, wEF=2.229",asset_level_model,0.5,0.95,0.8200000000000001,True,,Production from bau_reported
China Steel,2023,emissions_mt_co2,28.045,Mt CO2,apa,"3 plants, UR=0.53, wEF=2.229",asset_level_model,0.6,0.95,0.81,True,,"APA: 12.6 Mt production from bau_reported, capacity=23.6 Mt"
China Steel,2024,production_mt,12.65,Mt,apa,"3 plants, UR=0.54, wEF=2.483",asset_level_model,0.5,0.95,0.8200000000000001,True,,Production from curated_reports
China Steel,2024,emissions_mt_co2,31.407,Mt CO2,apa,"3 plants, UR=0.54, wEF=2.483",asset_level_model,0.6,0.95,0.81,True,,"APA: 12.7 Mt production from curated_reports, capacity=23.6 Mt"
Cleveland-Cliffs,2014,production_mt,12.433,Mt,apa,"12 plants, UR=0.43, wEF=1.769",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Cleveland-Cliffs,2014,emissions_mt_co2,21.996,Mt CO2,apa,"12 plants, UR=0.43, wEF=1.769",asset_level_model,0.5,0.95,0.77,True,,"APA: 12.4 Mt production from capacity_estimate, capacity=28.8 Mt"
Cleveland-Cliffs,2015,production_mt,12.433,Mt,apa,"12 plants, UR=0.43, wEF=1.760",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Cleveland-Cliffs,2015,emissions_mt_co2,21.886,Mt CO2,apa,"12 plants, UR=0.43, wEF=1.760",asset_level_model,0.5,0.95,0.77,True,,"APA: 12.4 Mt production from capacity_estimate, capacity=28.8 Mt"
Cleveland-Cliffs,2016,production_mt,12.433,Mt,apa,"12 plants, UR=0.43, wEF=1.752",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Cleveland-Cliffs,2016,emissions_mt_co2,21.777,Mt CO2,apa,"12 plants, UR=0.43, wEF=1.752",asset_level_model,0.5,0.95,0.77,True,,"APA: 12.4 Mt production from capacity_estimate, capacity=28.8 Mt"
Cleveland-Cliffs,2017,production_mt,12.433,Mt,apa,"12 plants, UR=0.43, wEF=1.743",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Cleveland-Cliffs,2017,emissions_mt_co2,21.669,Mt CO2,apa,"12 plants, UR=0.43, wEF=1.743",asset_level_model,0.5,0.95,0.77,True,,"APA: 12.4 Mt production from capacity_estimate, capacity=28.8 Mt"
Cleveland-Cliffs,2018,production_mt,12.433,Mt,apa,"12 plants, UR=0.43, wEF=1.734",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Cleveland-Cliffs,2018,emissions_mt_co2,21.561,Mt CO2,apa,"12 plants, UR=0.43, wEF=1.734",asset_level_model,0.5,0.95,0.77,True,,"APA: 12.4 Mt production from capacity_estimate, capacity=28.8 Mt"
Cleveland-Cliffs,2019,production_mt,8.4,Mt,apa,"12 plants, UR=0.29, wEF=1.725",asset_level_model,0.4,0.95,0.73,True,,Production from gem_plant_level
Cleveland-Cliffs,2019,emissions_mt_co2,14.494,Mt CO2,apa,"12 plants, UR=0.29, wEF=1.725",asset_level_model,0.5,0.95,0.77,True,,"APA: 8.4 Mt production from gem_plant_level, capacity=28.8 Mt"
Cleveland-Cliffs,2020,production_mt,12.9,Mt,apa,"12 plants, UR=0.45, wEF=1.717",asset_level_model,0.45,0.95,0.75,True,,Production from gem_plant_level
Cleveland-Cliffs,2020,emissions_mt_co2,22.148,Mt CO2,apa,"12 plants, UR=0.45, wEF=1.717",asset_level_model,0.55,0.95,0.79,True,,"APA: 12.9 Mt production from gem_plant_level, capacity=28.8 Mt"
Cleveland-Cliffs,2021,production_mt,16.0,Mt,apa,"12 plants, UR=0.56, wEF=1.708",asset_level_model,0.45,0.95,0.85,True,,Production from curated_reports
Cleveland-Cliffs,2021,emissions_mt_co2,27.333,Mt CO2,apa,"12 plants, UR=0.56, wEF=1.708",asset_level_model,0.55,0.95,0.89,True,,"APA: 16.0 Mt production from curated_reports, capacity=28.8 Mt"
Cleveland-Cliffs,2022,production_mt,16.1,Mt,apa,"12 plants, UR=0.56, wEF=1.700",asset_level_model,0.45,0.95,0.85,True,,Production from curated_reports
Cleveland-Cliffs,2022,emissions_mt_co2,27.367,Mt CO2,apa,"12 plants, UR=0.56, wEF=1.700",asset_level_model,0.55,0.95,0.89,True,,"APA: 16.1 Mt production from curated_reports, capacity=28.8 Mt"
Cleveland-Cliffs,2023,production_mt,16.4,Mt,apa,"12 plants, UR=0.57, wEF=1.691",asset_level_model,0.5,0.95,0.87,True,,Production from curated_reports
Cleveland-Cliffs,2023,emissions_mt_co2,27.738,Mt CO2,apa,"12 plants, UR=0.57, wEF=1.691",asset_level_model,0.6,0.95,0.91,True,,"APA: 16.4 Mt production from curated_reports, capacity=28.8 Mt"
Cleveland-Cliffs,2024,production_mt,15.78,Mt,apa,"12 plants, UR=0.55, wEF=1.683",asset_level_model,0.5,0.95,0.87,True,,Production from curated_reports
Cleveland-Cliffs,2024,emissions_mt_co2,26.556,Mt CO2,apa,"12 plants, UR=0.55, wEF=1.683",asset_level_model,0.6,0.95,0.91,True,,"APA: 15.8 Mt production from curated_reports, capacity=28.8 Mt"
Evraz,2014,production_mt,13.67,Mt,apa,"5 plants, UR=0.82, wEF=2.482",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Evraz,2014,emissions_mt_co2,33.934,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.482",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.7 Mt production from capacity_estimate, capacity=16.6 Mt"
Evraz,2015,production_mt,13.67,Mt,apa,"5 plants, UR=0.82, wEF=2.470",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Evraz,2015,emissions_mt_co2,33.765,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.470",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.7 Mt production from capacity_estimate, capacity=16.6 Mt"
Evraz,2016,production_mt,13.67,Mt,apa,"5 plants, UR=0.82, wEF=2.458",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Evraz,2016,emissions_mt_co2,33.596,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.458",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.7 Mt production from capacity_estimate, capacity=16.6 Mt"
Evraz,2017,production_mt,13.67,Mt,apa,"5 plants, UR=0.82, wEF=2.445",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Evraz,2017,emissions_mt_co2,33.429,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.445",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.7 Mt production from capacity_estimate, capacity=16.6 Mt"
Evraz,2018,production_mt,13.67,Mt,apa,"5 plants, UR=0.82, wEF=2.433",asset_level_model,0.5,0.95,0.77,True,,Production from capacity_estimate
Evraz,2018,emissions_mt_co2,33.262,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.433",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.7 Mt production from capacity_estimate, capacity=16.6 Mt"
Evraz,2019,production_mt,13.81,Mt,apa,"5 plants, UR=0.83, wEF=2.421",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Evraz,2019,emissions_mt_co2,33.435,Mt CO2,apa,"5 plants, UR=0.83, wEF=2.421",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.8 Mt production from curated_reports, capacity=16.6 Mt"
Evraz,2020,production_mt,13.63,Mt,apa,"5 plants, UR=0.82, wEF=2.409",asset_level_model,0.45,0.95,0.75,True,,Production from curated_reports
Evraz,2020,emissions_mt_co2,32.835,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.409",asset_level_model,0.55,0.95,0.79,True,,"APA: 13.6 Mt production from curated_reports, capacity=16.6 Mt"
Evraz,2021,production_mt,13.57,Mt,apa,"5 plants, UR=0.82, wEF=2.397",asset_level_model,0.45,0.95,0.85,True,,Production from curated_reports
Evraz,2021,emissions_mt_co2,32.527,Mt CO2,apa,"5 plants, UR=0.82, wEF=2.397",asset_level_model,0.55,0.95,0.8400000000000001,True,,"APA: 13.6 Mt production from curated_reports, capacity=16.6 Mt"
Evraz,2022,production_mt,12.5,Mt,apa,"5 plants, UR=0.75, wEF=2.385",asset_level_model,0.45,0.95,0.85,True,,Production from curated_reports
Evraz,2022,emissions_mt_co2,29.813,Mt CO2,apa,"5 plants, UR=0.75, wEF=2.385",asset_level_model,0.55,0.95,0.8400000000000001,True,,"APA: 12.5 Mt production from curated_reports, capacity=16.6 Mt"
Gerdau,2014,production_mt,15.3,Mt,apa,"16 plants, UR=1.01, wEF=0.770",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Gerdau,2014,emissions_mt_co2,11.78,Mt CO2,apa,"16 plants, UR=1.01, wEF=0.770",asset_level_model,0.5,0.95,0.77,True,,"APA: 15.3 Mt production from curated_reports, capacity=15.1 Mt"
Gerdau,2015,production_mt,14.4,Mt,apa,"17 plants, UR=0.89, wEF=0.722",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Gerdau,2015,emissions_mt_co2,10.394,Mt CO2,apa,"17 plants, UR=0.89, wEF=0.722",asset_level_model,0.5,0.95,0.77,True,,"APA: 14.4 Mt production from curated_reports, capacity=16.1 Mt"
Gerdau,2016,production_mt,13.5,Mt,apa,"17 plants, UR=0.84, wEF=0.718",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Gerdau,2016,emissions_mt_co2,9.697,Mt CO2,apa,"17 plants, UR=0.84, wEF=0.718",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.5 Mt production from curated_reports, capacity=16.1 Mt"
Gerdau,2017,production_mt,14.0,Mt,apa,"18 plants, UR=0.84, wEF=0.689",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Gerdau,2017,emissions_mt_co2,9.647,Mt CO2,apa,"18 plants, UR=0.84, wEF=0.689",asset_level_model,0.5,0.95,0.77,True,,"APA: 14.0 Mt production from curated_reports, capacity=16.8 Mt"
Gerdau,2018,production_mt,13.0,Mt,apa,"18 plants, UR=0.78, wEF=0.686",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Gerdau,2018,emissions_mt_co2,8.916,Mt CO2,apa,"18 plants, UR=0.78, wEF=0.686",asset_level_model,0.5,0.95,0.77,True,,"APA: 13.0 Mt production from curated_reports, capacity=16.8 Mt"
Gerdau,2019,production_mt,5.6,Mt,apa,"18 plants, UR=0.33, wEF=0.683",asset_level_model,0.4,0.95,0.73,True,,Production from annual_report
Gerdau,2019,emissions_mt_co2,3.822,Mt CO2,apa,"18 plants, UR=0.33, wEF=0.683",asset_level_model,0.5,0.95,0.77,True,,"APA: 5.6 Mt production from annual_report, capacity=16.8 Mt"
Gerdau,2020,production_mt,12.5,Mt,apa,"18 plants, UR=0.75, wEF=0.679",asset_level_model,0.45,0.95,0.75,True,,Production from annual_report
Gerdau,2020,emissions_mt_co2,8.491,Mt CO2,apa,"18 plants, UR=0.75, wEF=0.679",asset_level_model,0.55,0.95,0.79,True,,"APA: 12.5 Mt production from annual_report, capacity=16.8 Mt"
Gerdau,2021,production_mt,14.4,Mt,apa,"18 plants, UR=0.86, wEF=0.676",asset_level_model,0.45,0.95,0.85,True,,Production from curated_reports
Gerdau,2021,emissions_mt_co2,9.735,Mt CO2,apa,"18 plants, UR=0.86, wEF=0.676",asset_level_model,0.55,0.95,0.89,True,,"APA: 14.4 Mt production from curated_reports, capacity=16.8 Mt"
Gerdau,2022,production_mt,12.7,Mt,apa,"18 plants, UR=0.76, wEF=0.673",asset_level_model,0.45,0.95,0.85,True,,Production from annual_report
Gerdau,2022,emissions_mt_co2,8.545,Mt CO2,apa,"18 plants, UR=0.76, wEF=0.673",asset_level_model,0.55,0.95,0.89,True,,"APA: 12.7 Mt production from annual_report, capacity=16.8 Mt"
Gerdau,2023,production_mt,16.0,Mt,apa,"18 plants, UR=0.95, wEF=0.670",asset_level_model,0.5,0.95,0.8200000000000001,True,,Production from annual_report
Gerdau,2023,emissions_mt_co2,10.714,Mt CO2,apa,"18 plants, UR=0.95, wEF=0.670",asset_level_model,0.6,0.95,0.8600000000000001,True,,"APA: 16.0 Mt production from annual_report, capacity=16.8 Mt"
Gerdau,2024,production_mt,12.78,Mt,apa,"18 plants, UR=0.76, wEF=0.666",asset_level_model,0.5,0.95,0.8200000000000001,True,,Production from curated_reports
Gerdau,2024,emissions_mt_co2,8.517,Mt CO2,apa,"18 plants, UR=0.76, wEF=0.666",asset_level_model,0.6,0.95,0.91,True,,"APA: 12.8 Mt production from curated_reports, capacity=16.8 Mt"
Hyundai Steel,2014,production_mt,20.5,Mt,apa,"3 plants, UR=0.84, wEF=1.384",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Hyundai Steel,2014,emissions_mt_co2,28.376,Mt CO2,apa,"3 plants, UR=0.84, wEF=1.384",asset_level_model,0.5,0.95,0.77,True,,"APA: 20.5 Mt production from curated_reports, capacity=24.3 Mt"
Hyundai Steel,2015,production_mt,20.6,Mt,apa,"3 plants, UR=0.85, wEF=1.377",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
Hyundai Steel,2015,emissions_mt_co2,28.373,Mt CO2,apa,"3 plants, UR=0.85, wEF=1.377",asset_level_model,0.5,0.95,0.77,True,,"APA: 20.6 Mt production from curated_reports, capacity=24.3 Mt"
Hyundai Steel,2016,production_mt,20.8,Mt,apa,"3 plants, UR=0.86, wEF=1.371",asset_level_model,0.4,0.95,0.73,True,,Production from curated_reports
